regimen_id,disease_key,disease_name,ICD10,complaint_key,role,tier,default_row,product_id,drug_name,composition,BDS,sig,duration,dispense,caution,side_effect,clinical_readiness,fast_mode_allowed,evidence_status,source_status,blocked_reason,missing_requirements,next_action,old_runtime_status,source_runtime_path,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap
FRM0005,uri_rash_adult,Acute viral URI with viral/allergic rash,,CI0007,SWAP,SWAP2,True,BDS045630,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,BDS045630,1 tab PO q4–6h,3–5 days,1 strip (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[6].r[0].m[4],coverage_6a538ae4ffe9,uri_sore_throat_cough,usable_with_warning_source_partial,usable_with_warning,false,SWAP,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,true,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0006,sore_throat_adult,Acute sore throat / pharyngeal irritation,,CI0008,RX NOW,RX1,True,BDS003762,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],Paracetamol 500 mg.,BDS003762,1–2 tabs PO q4–6h PRN fever/pain,3 days,1 strip (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[7].r[0].m[0],coverage_e3b151ac30ff,uri_sore_throat_cough,usable_with_warning_source_partial,usable_with_warning,false,RX NOW,,,,,,,,claim_3bc0b328a5a1,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,false,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0006,sore_throat_adult,Acute sore throat / pharyngeal irritation,,CI0008,RX NOW,RX2,True,BDS002411,Kamillosan-M Spray [ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล],ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,BDS002411,2 sprays to mouth/throat TID,5 days,1 bottle (15 mL),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[7].r[0].m[1],coverage_8b4add7a770d,uri_sore_throat_cough,blocked_source_missing,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,disease_strategy_source,product manual review; verified guideline source,attach accepted source evidence,true,false,false,,not_applicable,not_applicable,not_applicable,blocked,keep_blocked_or_manual_review,product manual review; verified guideline source,true
FRM0006,sore_throat_adult,Acute sore throat / pharyngeal irritation,,CI0008,SWAP,SWAP1,True,BDS006462,Difflam Forte Spray [Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.],Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.,BDS006462,2–4 sprays to throat PRN,5 days,1 bottle (15 mL),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[7].r[0].m[2],coverage_b0ba18703619,uri_sore_throat_cough,blocked_source_missing,blocked,false,SWAP,,,,,,,,claim_3bc0b328a5a1,,,,,,,,,,,disease_strategy_source,product manual review; verified guideline source,attach accepted source evidence,true,false,true,,not_applicable,not_applicable,not_applicable,blocked,keep_blocked_or_manual_review,product manual review; verified guideline source,true
FRM0007,dry_eye_adult,Symptomatic dry eye syndrome,,CI0009,RX NOW,RX1,True,BDS004035,Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),BDS004035,1–2 drops OU / affected eye PRN,7 days,1 box (20 tubes),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[8].r[0].m[0],coverage_3691f525ab2b,eye_red_flag,blocked_source_missing,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,disease_strategy_source,product manual review; verified guideline source,attach accepted source evidence,true,false,false,,not_applicable,not_applicable,not_applicable,blocked,keep_blocked_or_manual_review,product manual review; verified guideline source,true
FRM0007,dry_eye_adult,Symptomatic dry eye syndrome,,CI0009,SWAP,SWAP1,True,BDS001552,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,BDS001552,1–2 drops OU / affected eye PRN,7 days,1 box (30 tubes),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[8].r[0].m[1],coverage_294b82465f70,eye_red_flag,blocked_source_missing,blocked,false,SWAP,,,,,,,,,,,,,,,,,,,disease_strategy_source,product manual review; verified guideline source,attach accepted source evidence,true,false,true,,not_applicable,not_applicable,not_applicable,blocked,keep_blocked_or_manual_review,product manual review; verified guideline source,true
FRM0008,acute_watery_diarrhea_peds,Acute watery diarrhea (pediatric starter row),,CI0010,RX NOW,RX1,True,BDS008282,Cera ORS รสส้ม [Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g.],Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g.,BDS008282,1 sachet in 150 mL water; small frequent sips,1–2 days,1 box (5 sachets),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[9].r[0].m[0],coverage_c3a94042b545,diarrhea_dehydration_ors,blocked_source_missing,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,product manual review; verified guideline source,attach accepted source evidence,true,true,false,,blocked_source_missing,not_applicable,not_applicable,blocked,keep_blocked_or_manual_review,product manual review; verified guideline source,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0011,RX NOW,RX1,True,BDS004213,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,1 box (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[10].r[0].m[0],coverage_94815ca62eaa,allergy_antihistamine_nasal,usable_with_warning_source_partial,usable_with_warning,false,RX NOW,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,false,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0011,RX NOW,RX2,True,BDS002805,Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),BDS002805,2 sprays/nostril OD,7–14 days,1 bottle (60 doses),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[10].r[0].m[1],coverage_ecee5e80294a,allergy_antihistamine_nasal,blocked_source_missing,blocked,false,RX NOW,,,,,,,,claim_3bc0b328a5a1,,,,,,,,,,,disease_strategy_source,product manual review; verified guideline source,attach accepted source evidence,true,false,false,,not_applicable,not_applicable,not_applicable,blocked,keep_blocked_or_manual_review,product manual review; verified guideline source,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0011,SWAP,SWAP1,True,BDS003747,Telfast 180 mg [Fexofenadine HCl 180 mg.],Fexofenadine HCl 180 mg.,BDS003747,1 tab PO OD,5 days,1 box (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[10].r[0].m[2],coverage_fef2ef0717f7,allergy_antihistamine_nasal,usable_with_warning_source_partial,usable_with_warning,false,SWAP,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,true,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0011,SWAP,SWAP2,True,BDS045630,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,BDS045630,1 tab PO q4–6h,3–5 days,1 strip (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[10].r[0].m[3],coverage_2c402da9fba9,allergy_antihistamine_nasal,usable_with_warning_source_partial,usable_with_warning,false,SWAP,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,true,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0012,RX NOW,RX1,True,BDS004213,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,1 box (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[11].r[0].m[0],coverage_7d13a3e0ecf5,allergy_antihistamine_nasal,usable_with_warning_source_partial,usable_with_warning,false,RX NOW,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,false,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0012,RX NOW,RX2,True,BDS002805,Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),BDS002805,2 sprays/nostril OD,7–14 days,1 bottle (60 doses),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,attach accepted source evidence,pending_source_collection,data/core/app_seed_runtime.json:cp[11].r[0].m[1],coverage_3447d3eb23f9,allergy_antihistamine_nasal,blocked_source_missing,blocked,false,RX NOW,,,,,,,,claim_3bc0b328a5a1,,,,,,,,,,,disease_strategy_source,product manual review; verified guideline source,attach accepted source evidence,true,false,false,,not_applicable,not_applicable,not_applicable,blocked,keep_blocked_or_manual_review,product manual review; verified guideline source,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0012,SWAP,SWAP1,True,BDS003747,Telfast 180 mg [Fexofenadine HCl 180 mg.],Fexofenadine HCl 180 mg.,BDS003747,1 tab PO OD,5 days,1 box (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[11].r[0].m[2],coverage_ad35154d0dbd,allergy_antihistamine_nasal,usable_with_warning_source_partial,usable_with_warning,false,SWAP,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,true,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0012,SWAP,SWAP2,True,BDS045630,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,BDS045630,1 tab PO q4–6h,3–5 days,1 strip (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[11].r[0].m[3],coverage_86669fea185e,allergy_antihistamine_nasal,usable_with_warning_source_partial,usable_with_warning,false,SWAP,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,true,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
FRM0001,allergic_rhinitis_adult,Allergic rhinitis,,CI0013,RX NOW,RX1,True,BDS004213,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,1 box (10 tabs),,,usable_with_warning,True,pending_source_collection,source_gap,,verified guideline source,attach accepted source before marking ready,pending_source_collection,data/core/app_seed_runtime.json:cp[12].r[0].m[0],coverage_7b7f75bbf5c4,allergy_antihistamine_nasal,usable_with_warning_source_partial,usable_with_warning,false,RX NOW,,,,,,,,,,,,,,,,,,,disease_strategy_source,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready,true,false,false,,not_applicable,not_applicable,not_applicable,usable_with_warning,keep_warning_source_gap,low-risk/supportive row has partial or pending source context,true
