product_id,display_name,product_name,composition,generic,form,route,category,manual_review,source_runtime_path,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap,next_action
BDS001978,Fenafex 180 mg [Fexofenadine HCl 180 mg.],Fenafex 180 mg,Fexofenadine HCl 180 mg.,Fexofenadine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS001978,coverage_b348ec1d753c,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001953,Fenafex 60 mg [Fexofenadine HCl 60 mg.],Fenafex 60 mg,Fexofenadine HCl 60 mg.,Fexofenadine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS001953,coverage_35e22141826e,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS007975,Fexotine [Fexofenadine HCl 60 mg.],Fexotine,Fexofenadine HCl 60 mg.,Fexofenadine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS007975,coverage_da5cb49c01be,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS007145,Histatabs [Chlorpheniramine Maleate 4 mg.],Histatabs,Chlorpheniramine Maleate 4 mg.,Chlorpheniramine Maleate,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS007145,coverage_389aac40378f,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS008701,Hydrox-25 [Hydroxyzine HCl 25 mg.],Hydrox-25,Hydroxyzine HCl 25 mg.,Hydroxyzine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS008701,coverage_225d8c08aaea,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS044553,Levocet [Levocetirizine dihydrochloride 5 mg.],Levocet,Levocetirizine dihydrochloride 5 mg.,Levocetirizine dihydrochloride,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS044553,coverage_910cfa8c5c0e,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS006046,Loreze [Loratadine 10 mg.],Loreze,Loratadine 10 mg.,Loratadine,capsule,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS006046,coverage_1686c2ef1cea,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS008241,Manotabs [Cyproheptadine HCI 4 mg.],Manotabs,Cyproheptadine HCI 4 mg.,Cyproheptadine HCI,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS008241,coverage_bab6ff51dbe8,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003427,Montek 10 mg [Montelukast Sodium 10.4 mg.],Montek 10 mg,Montelukast Sodium 10.4 mg.,Montelukast Sodium,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS003427,coverage_ef849cad6bb2,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS044924,Montulair 10 mg [Montelukast 10 mg.],Montulair 10 mg,Montelukast 10 mg.,Montelukast,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS044924,coverage_55e3ba71e998,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS045630,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Nasotapp,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,Brompheniramine Maleate + Phenylephrine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS045630,coverage_c2faf173968e,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS047430,Rhinotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Rhinotapp,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,Brompheniramine Maleate + Phenylephrine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS047430,coverage_4a12e6c15084,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003511,Singulair 10 mg 7s [Montelukast Sodium 10.4 mg.],Singulair 10 mg 7s,Montelukast Sodium 10.4 mg.,Montelukast Sodium,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS003511,coverage_ad6a9d93c184,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS047722,Singulair 5 mg Box 28s [Montelukast Sodium 5.2 mg.],Singulair 5 mg Box 28s,Montelukast Sodium 5.2 mg.,Montelukast Sodium,powder,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS047722,coverage_de4f7d4761d5,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS047643,Singulair Granules 4 mg [Montelukast Sodium 4.2 mg.],Singulair Granules 4 mg,Montelukast Sodium 4.2 mg.,Montelukast Sodium,other,,allergy_respiratory,True,data/core/drug_short_lookup.json:lookup.BDS047643,coverage_b16a6d12b234,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003575,Sinufen [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Sinufen,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,Brompheniramine Maleate + Phenylephrine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS003575,coverage_74966f9cbac6,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS008481,Sominar [Doxylamine Succinate 25 mg.],Sominar,Doxylamine Succinate 25 mg.,Doxylamine Succinate,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS008481,coverage_e09524204152,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003562,Sulidine CP [Chlorpheniramine maleate 4.0 mg.+Phenylephrine hydrochloride 10.0 mg.],Sulidine CP,Chlorpheniramine maleate 4.0 mg.+Phenylephrine hydrochloride 10.0 mg.,Chlorpheniramine maleate + Phenylephrine hydrochloride,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS003562,coverage_80689e03fb1f,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003747,Telfast 180 mg [Fexofenadine HCl 180 mg.],Telfast 180 mg,Fexofenadine HCl 180 mg.,Fexofenadine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS003747,coverage_ebd8babc57ca,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS003769,Telfast 60 mg [Fexofenadine HCl 60 mg.],Telfast 60 mg,Fexofenadine HCl 60 mg.,Fexofenadine HCl,tablet,oral,allergy_respiratory,False,data/core/drug_short_lookup.json:lookup.BDS003769,coverage_b9576bbb5d4f,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
