coverage_family,row_id,product_id,disease_key,generic_name,status,rx_ready,missing_fields,next_action
regimen,gold_regimen_265b567a7311,BDS003679,eye_irritation_adult,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_d6b79d2adeea,BDS002042,musculoskeletal_pain_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_c4592b414394,BDS003914,musculoskeletal_pain_adult,Diclofenac Sodium 1 % w/w,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_b3e790f54ef9,BDS003762,musculoskeletal_pain_adult,Paracetamol 500 mg.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_675536e084e1,BDS002042,musculoskeletal_pain_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_5d1224d979d1,BDS003914,musculoskeletal_pain_adult,Diclofenac Sodium 1 % w/w,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7b54f610e22e,BDS003762,musculoskeletal_pain_adult,Paracetamol 500 mg.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_c72942b7c333,BDS002042,musculoskeletal_pain_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_70dda0b607f5,BDS003914,musculoskeletal_pain_adult,Diclofenac Sodium 1 % w/w,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e3dfb8a917d7,BDS003762,musculoskeletal_pain_adult,Paracetamol 500 mg.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e8fa649f2912,BDS002042,musculoskeletal_pain_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_241bf6a06173,BDS003914,musculoskeletal_pain_adult,Diclofenac Sodium 1 % w/w,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_d8c88560c330,BDS003762,musculoskeletal_pain_adult,Paracetamol 500 mg.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a30fc2991447,BDS006840,migraine_adult,Eletriptan 40 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_1a08edb2f392,BDS003762,migraine_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a9f387c797ff,BDS006840,migraine_adult,Eletriptan 40 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_47d3160bdb3e,BDS003762,migraine_adult,Paracetamol 500 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_961d9f5a53f1,BDS006571,vertigo_adult,Betahistine dihydrochloride 24 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0b885309e6b6,BDS006571,vertigo_adult,Betahistine dihydrochloride 24 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_71e3c5822d02,BDS002430,oral_ulcer_adult,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_373f4c665a26,BDS002430,oral_ulcer_adult,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_3b495fb69516,BDS003762,common_cold_adult,Paracetamol 500 mg.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_db3c4d262dd5,BDS045630,common_cold_adult,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_0f0b59c3b25b,BDS044320,common_cold_adult,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_20370352ad1f,BDS003747,common_cold_adult,Fexofenadine HCl 180 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_013b0289de3e,BDS002215,common_cold_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9a380a751d8e,BDS003762,common_cold_adult,Paracetamol 500 mg.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_1a8d53225200,BDS045630,common_cold_adult,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a7123c7e5cfc,BDS044320,common_cold_adult,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e8432e82581e,BDS003747,common_cold_adult,Fexofenadine HCl 180 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9cd933a198d6,BDS002215,common_cold_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_2e83d6ca78a7,BDS003762,common_cold_adult,Paracetamol 500 mg.,fully_verified,True,,ready by Gold validator
regimen,gold_regimen_50b16dd07220,BDS045630,common_cold_adult,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_32955e95b12e,BDS044320,common_cold_adult,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_b1beffd14784,BDS003747,common_cold_adult,Fexofenadine HCl 180 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7bd78d72a03c,BDS002215,common_cold_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_84237ac2e59d,BDS045630,nasal_blockage_adult,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_723ec3639d99,BDS002215,nasal_blockage_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_00e28cf448e5,BDS044320,nasal_blockage_adult,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_3543f4ecf974,BDS002805,nasal_blockage_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9ab18e067c82,BDS045630,nasal_blockage_adult,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f74af8c6f18f,BDS002215,nasal_blockage_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f76f54128196,BDS044320,nasal_blockage_adult,Sodium Chloride 0.9 g./100 ml.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_b8652608c4b5,BDS002805,nasal_blockage_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_6ed219ac35ff,BDS003762,viral_fever_bodyache_adult,Paracetamol 500 mg.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7252af99a430,BDS002042,viral_fever_bodyache_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_cbebb42ab483,BDS003762,viral_fever_bodyache_adult,Paracetamol 500 mg.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_d7a34037d9ef,BDS002042,viral_fever_bodyache_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7abb2312cc4e,BDS003762,viral_fever_bodyache_adult,Paracetamol 500 mg.,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_4b6e0deae449,BDS002042,viral_fever_bodyache_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
