task_id,row_type,priority,product_id,regimen_id,disease_key,generic_name,brand_name,source_target_id,source_target,expected_fields,thai_query,english_query,required_to_unlock,status
longsrc_6a8ed1388b4e,product,A,BDS007976,,,Roxithromycin,Roxitop 300 [Roxithromycin 300 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Roxithromycin Roxitop 300 [Roxithromycin 300 mg.] Thai FDA NDI NLEM SmPC,Roxithromycin tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_4244fb249dbe,product,A,BDS003428,,,Roxithromycin,Rulid 150 mg [Roxithromycin 150 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Roxithromycin Rulid 150 mg [Roxithromycin 150 mg.] Thai FDA NDI NLEM SmPC,Roxithromycin tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_4771240edef3,product,A,BDS003428,,,Roxithromycin,Rulid 150 mg [Roxithromycin 150 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Roxithromycin Rulid 150 mg [Roxithromycin 150 mg.] Thai FDA NDI NLEM SmPC,Roxithromycin tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_41a6121563e4,product,A,BDS003428,,,Roxithromycin,Rulid 150 mg [Roxithromycin 150 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Roxithromycin Rulid 150 mg [Roxithromycin 150 mg.] Thai FDA NDI NLEM SmPC,Roxithromycin tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_460d3af2ca88,product,A,BDS007007,,,Amoxicillin,Uramox 500 [Amoxicillin 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Amoxicillin Uramox 500 [Amoxicillin 500 mg.] Thai FDA NDI NLEM SmPC,Amoxicillin capsule official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_e1d31d1337d7,product,A,BDS007007,,,Amoxicillin,Uramox 500 [Amoxicillin 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Amoxicillin Uramox 500 [Amoxicillin 500 mg.] Thai FDA NDI NLEM SmPC,Amoxicillin capsule official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_3df3d6e8970f,product,A,BDS007007,,,Amoxicillin,Uramox 500 [Amoxicillin 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Amoxicillin Uramox 500 [Amoxicillin 500 mg.] Thai FDA NDI NLEM SmPC,Amoxicillin capsule official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_858434570fa4,product,A,BDS049776,,,Azithromycin,Zithromax tabslet 250 mg [Azithromycin 250 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Azithromycin Zithromax tabslet 250 mg [Azithromycin 250 mg.] Thai FDA NDI NLEM SmPC,Azithromycin tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_516e4fe76f66,product,A,BDS049776,,,Azithromycin,Zithromax tabslet 250 mg [Azithromycin 250 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Azithromycin Zithromax tabslet 250 mg [Azithromycin 250 mg.] Thai FDA NDI NLEM SmPC,Azithromycin tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_515fe3fe4d4b,product,A,BDS049776,,,Azithromycin,Zithromax tabslet 250 mg [Azithromycin 250 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Azithromycin Zithromax tabslet 250 mg [Azithromycin 250 mg.] Thai FDA NDI NLEM SmPC,Azithromycin tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_9e2c657ac862,product,A,BDS040614,,,Paracetamol,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Bakamol 500 mg bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_eaf91930d9c6,product,A,BDS040614,,,Paracetamol,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Bakamol 500 mg bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_3f42d776c1e9,product,A,BDS040614,,,Paracetamol,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Bakamol 500 mg bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_28b1926f1f9f,product,A,BDS007047,,,Paracetamol,Cemol 500 mg bottle 100s ฟ้า-ขาว [Paracetamol 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Cemol 500 mg bottle 100s ฟ้า-ขาว [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_cf68351b3d1b,product,A,BDS007047,,,Paracetamol,Cemol 500 mg bottle 100s ฟ้า-ขาว [Paracetamol 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Cemol 500 mg bottle 100s ฟ้า-ขาว [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_55996759b1e5,product,A,BDS007047,,,Paracetamol,Cemol 500 mg bottle 100s ฟ้า-ขาว [Paracetamol 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Cemol 500 mg bottle 100s ฟ้า-ขาว [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b96b48dd50d0,product,A,BDS007041,,,Paracetamol,Cemol 500 mg bottle 100s เม็ดกลม [Paracetamol 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Cemol 500 mg bottle 100s เม็ดกลม [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_15fa4da9a012,product,A,BDS007041,,,Paracetamol,Cemol 500 mg bottle 100s เม็ดกลม [Paracetamol 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Cemol 500 mg bottle 100s เม็ดกลม [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b57fbbe07d93,product,A,BDS007041,,,Paracetamol,Cemol 500 mg bottle 100s เม็ดกลม [Paracetamol 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Cemol 500 mg bottle 100s เม็ดกลม [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_02049779bcc8,product,A,BDS046505,,,Paracetamol,Panadol Actifast [Paracetamol 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Panadol Actifast [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_f7509d25cca2,product,A,BDS046505,,,Paracetamol,Panadol Actifast [Paracetamol 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Panadol Actifast [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_1492e87109c2,product,A,BDS046505,,,Paracetamol,Panadol Actifast [Paracetamol 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Panadol Actifast [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_c92ed88bea62,product,A,BDS003109,,,Paracetamol,Para Cap bottle 100s [Paracetamol 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Para Cap bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_bcf04b1d0db5,product,A,BDS003109,,,Paracetamol,Para Cap bottle 100s [Paracetamol 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Para Cap bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_7210798b3870,product,A,BDS003109,,,Paracetamol,Para Cap bottle 100s [Paracetamol 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Para Cap bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_2010dfe28415,product,A,BDS003595,,,Paracetamol,Sara เม็ดรี กระปุก 100s [Paracetamol 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Sara เม็ดรี กระปุก 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_50ef77773cee,product,A,BDS003595,,,Paracetamol,Sara เม็ดรี กระปุก 100s [Paracetamol 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Sara เม็ดรี กระปุก 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b544101c4b27,product,A,BDS003595,,,Paracetamol,Sara เม็ดรี กระปุก 100s [Paracetamol 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Sara เม็ดรี กระปุก 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_606556d4ae13,product,A,BDS003764,,,Paracetamol,Tylenol 500 mg bottle 100s [Paracetamol 500 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tylenol 500 mg bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_1c74472c801a,product,A,BDS003764,,,Paracetamol,Tylenol 500 mg bottle 100s [Paracetamol 500 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tylenol 500 mg bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_f05800593d7c,product,A,BDS003764,,,Paracetamol,Tylenol 500 mg bottle 100s [Paracetamol 500 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tylenol 500 mg bottle 100s [Paracetamol 500 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_0c409b2374af,product,A,BDS003748,,,Paracetamol,Tylenol 8 Hour [Paracetamol 650 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tylenol 8 Hour [Paracetamol 650 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_97e2cb20e5ed,product,A,BDS003748,,,Paracetamol,Tylenol 8 Hour [Paracetamol 650 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tylenol 8 Hour [Paracetamol 650 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_6541913fa856,product,A,BDS003748,,,Paracetamol,Tylenol 8 Hour [Paracetamol 650 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tylenol 8 Hour [Paracetamol 650 mg.] Thai FDA NDI NLEM SmPC,Paracetamol tablet official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
