row_type,row_id,product_id,generic_name,disease_key,current_status,missing_fields,next_action
product,BDS040078,BDS040078,Amoxicillin,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS007181,BDS007181,Lysozyme chloride,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS046509,BDS046509,Proctase + Pancreatin,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS008607,BDS008607,Salbutamol,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS002616,BDS002616,Procaterol HCl,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS002617,BDS002617,Procaterol HCl,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS002844,BDS002844,Theophylline,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS003708,BDS003708,Terbutaline sulfate,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS042329,BDS042329,Itopride hydrochloride,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS007106,BDS007106,Domperidone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS002048,BDS002048,Itopride Hydrochloride,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS006250,BDS006250,Mosapride citrate,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS044921,BDS044921,Domperidone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS006639,BDS006639,Domperidone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS002636,BDS002636,Domperidone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS046502,BDS046502,Domperidone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS001079,BDS001079,Simethicone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS006054,BDS006054,Simethicone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS008682,BDS008682,Peppermint Oil + Spearmint Oil,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS047683,BDS047683,Sodium bicarbonate + Peppermint Oil,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS003910,BDS003910,Simethicone,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS040602,BDS040602,Fluconazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS007128,BDS007128,Fluconazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS007572,BDS007572,Ketoconazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS002826,BDS002826,Ketoconazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS045631,BDS045631,Nystatin 100,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS003653,BDS003653,Itraconazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS008064,BDS008064,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS008065,BDS008065,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS007782,BDS007782,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS007783,BDS007783,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS007781,BDS007781,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS004019,BDS004019,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS004086,BDS004086,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS004011,BDS004011,Acyclovir,,metadata_source_linked,,review existing label source
product,BDS001230,BDS001230,Mebendazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS001227,BDS001227,Mebendazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS001927,BDS001927,Mebendazole,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS042304,BDS042304,Dioctahedral Smectite,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS007122,BDS007122,Medicinal Charcoal,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS045666,BDS045666,Activated Charcoal,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS003546,BDS003546,Dioctahedral Smectite,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS003912,BDS003912,Clindamycin,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
product,BDS007723,BDS007723,Doxycycline Hyclate,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
