gold_regimen_row_id,regimen_id,product_id,generic_name,disease_key,modality,final_rx_status,accredited_source_status,missing_accredited_fields,next_action
gold_regimen_4b0503c1e0a5,FRM0010,BDS003679,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),eye_irritation_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3d0f421f2a58,FRM0010,BDS046208,Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,eye_irritation_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_dab470bcef1f,FRM0010,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),eye_irritation_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_4ff046ed8e28,FRM0010,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,eye_irritation_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_f47fd6e03f7c,FRM0010,BDS003679,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),eye_irritation_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9a00b65effd2,FRM0010,BDS046208,Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,eye_irritation_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_93b70f13a439,FRM0010,BDS004035,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),eye_irritation_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3fe22b87690e,FRM0010,BDS001552,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,eye_irritation_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_265b567a7311,FRM0010,BDS003679,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),eye_irritation_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d6b79d2adeea,FRM0011,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c4592b414394,FRM0011,BDS003914,Diclofenac Sodium 1 % w/w,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b3e790f54ef9,FRM0011,BDS003762,Paracetamol 500 mg.,musculoskeletal_pain_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_675536e084e1,FRM0011,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_5d1224d979d1,FRM0011,BDS003914,Diclofenac Sodium 1 % w/w,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7b54f610e22e,FRM0011,BDS003762,Paracetamol 500 mg.,musculoskeletal_pain_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_c72942b7c333,FRM0011,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_70dda0b607f5,FRM0011,BDS003914,Diclofenac Sodium 1 % w/w,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e3dfb8a917d7,FRM0011,BDS003762,Paracetamol 500 mg.,musculoskeletal_pain_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_e8fa649f2912,FRM0011,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_241bf6a06173,FRM0011,BDS003914,Diclofenac Sodium 1 % w/w,musculoskeletal_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d8c88560c330,FRM0011,BDS003762,Paracetamol 500 mg.,musculoskeletal_pain_adult,SWAP,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_a30fc2991447,FRM0012,BDS006840,Eletriptan 40 mg.,migraine_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1a08edb2f392,FRM0012,BDS003762,Paracetamol 500 mg.,migraine_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a9f387c797ff,FRM0012,BDS006840,Eletriptan 40 mg.,migraine_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_47d3160bdb3e,FRM0012,BDS003762,Paracetamol 500 mg.,migraine_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_961d9f5a53f1,FRM0013,BDS006571,Betahistine dihydrochloride 24 mg.,vertigo_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0b885309e6b6,FRM0013,BDS006571,Betahistine dihydrochloride 24 mg.,vertigo_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_71e3c5822d02,FRM0014,BDS002430,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,oral_ulcer_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_373f4c665a26,FRM0014,BDS002430,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,oral_ulcer_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3b495fb69516,FRM0015,BDS003762,Paracetamol 500 mg.,common_cold_adult,RX NOW,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_db3c4d262dd5,FRM0015,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,common_cold_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0f0b59c3b25b,FRM0015,BDS044320,Sodium Chloride 0.9 g./100 ml.,common_cold_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_20370352ad1f,FRM0015,BDS003747,Fexofenadine HCl 180 mg.,common_cold_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_013b0289de3e,FRM0015,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),common_cold_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9a380a751d8e,FRM0015,BDS003762,Paracetamol 500 mg.,common_cold_adult,RX NOW,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_1a8d53225200,FRM0015,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,common_cold_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a7123c7e5cfc,FRM0015,BDS044320,Sodium Chloride 0.9 g./100 ml.,common_cold_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e8432e82581e,FRM0015,BDS003747,Fexofenadine HCl 180 mg.,common_cold_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9cd933a198d6,FRM0015,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),common_cold_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2e83d6ca78a7,FRM0015,BDS003762,Paracetamol 500 mg.,common_cold_adult,RX NOW,gold_ready_adult,ready_source_verified,,eligible only through Gold overlay review
gold_regimen_50b16dd07220,FRM0015,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,common_cold_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_32955e95b12e,FRM0015,BDS044320,Sodium Chloride 0.9 g./100 ml.,common_cold_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b1beffd14784,FRM0015,BDS003747,Fexofenadine HCl 180 mg.,common_cold_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7bd78d72a03c,FRM0015,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),common_cold_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_84237ac2e59d,FRM0016,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,nasal_blockage_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
