runtime_row_id,disease_key,diagnosis,icd10,category,population,tier,when_to_use,modality,drug_product,BDS,sig,duration,dispense,price_pack,side_effect_quick,caution_quick,gate_required,runtime_level,antibiotic_flag,pediatric_allowed,peds_rule_id,source_ids,citation_urls,red_flags,notes
SWAP_0037,allergic_conjunctivitis_adult,Allergic conjunctivitis,,Eye,adult,Tier 2,allergic conjunctivitis,eye drop,Zatifen [Ketotifen 1 mg.],BDS007691,1 drop affected eye OD–BID per product,5–14 days,แผง 10 เม็ด,แผง 10 เม็ด,"stinging, dryness",avoid contact lens during active red eye,standard,DEFAULT_FAST,FALSE,FALSE,,AAO_CONJUNCTIVITIS,https://www.aao.org/education/preferred-practice-pattern/conjunctivitis-ppp-2023,"Eye pain, photophobia, vision loss, contact lens corneal concern → urgent eye eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0038,allergic_conjunctivitis_adult,Allergic conjunctivitis,,Eye,adult,Tier 2,allergy/itch/rhinitis,oral,Alerest [Cetirizine dihydrochloride 10 mg.],BDS040029,10 mg PO OD,5–14 days,แผง 10 เม็ด,แผง 10 เม็ด,"somnolence, dry mouth",caution sedation; adjust in severe renal disease,standard,DEFAULT_FAST,FALSE,FALSE,,DM_CETIRIZINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=cetirizine,"Eye pain, photophobia, vision loss, contact lens corneal concern → urgent eye eval",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0039,allergic_rhinitis_adult,Allergic rhinitis,,ENT/rhinitis,adult,Tier 2,allergy/itch/rhinitis,oral,Fenafex 180 mg [Fexofenadine HCl 180 mg.],BDS001978,120–180 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, nausea",separate from fruit juice/antacid if applicable,standard,DEFAULT_FAST,FALSE,FALSE,,DM_FEXOFENADINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fexofenadine,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0040,allergic_rhinitis_adult,Allergic rhinitis,,ENT/rhinitis,adult,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,standard,DEFAULT_FAST,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0041,allergic_rhinitis_adult,Allergic rhinitis,,ENT/rhinitis,adult,Tier 2,nasal irrigation/dryness,nasal,Klean & Kare Saline (ANB) [Sodium Chloride 0.9 g./100 ml.],BDS044313,spray/rinse each nostril PRN,as needed,ขวด 200 ml.,ขวด 200 ml.,mild irritation,use clean water/device hygiene,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0042,allergic_rhinitis_adult,Allergic rhinitis,,ENT/rhinitis,adult,Tier 3,nasal congestion,nasal,Actavia [Xylometazoline Hydrochloride 0.1% (1 mg./1 ml.)],BDS040080,1–2 sprays/nostril BID PRN,≤3 days,ขวด 10 ml.,ขวด 10 ml.,"rebound congestion, dryness",max 3 days; caution HTN/CV disease,safety_gate,GATED,FALSE,FALSE,,CDC_ADULT_ABX;DM_LABEL,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0043,allergic_rhinitis_adult,Allergic rhinitis,,ENT/rhinitis,adult,Tier 4,congestion/rhinorrhea,oral,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],BDS045630,product-specific adult dose short course,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"palpitation, insomnia, sedation if combo","avoid uncontrolled HTN, arrhythmia, MAOI; block young children",safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0044,allergic_rhinitis_congestion_adult,Allergic rhinitis with prominent congestion,,ENT/rhinitis,adult,Tier 2,allergy/itch/rhinitis,oral,Fenafex 180 mg [Fexofenadine HCl 180 mg.],BDS001978,120–180 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, nausea",separate from fruit juice/antacid if applicable,standard,DEFAULT_FAST,FALSE,FALSE,,DM_FEXOFENADINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fexofenadine,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0045,allergic_rhinitis_congestion_adult,Allergic rhinitis with prominent congestion,,ENT/rhinitis,adult,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,standard,DEFAULT_FAST,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0046,allergic_rhinitis_congestion_adult,Allergic rhinitis with prominent congestion,,ENT/rhinitis,adult,Tier 2,nasal irrigation/dryness,nasal,Klean & Kare Saline (ANB) [Sodium Chloride 0.9 g./100 ml.],BDS044313,spray/rinse each nostril PRN,as needed,ขวด 200 ml.,ขวด 200 ml.,mild irritation,use clean water/device hygiene,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0047,allergic_rhinitis_congestion_adult,Allergic rhinitis with prominent congestion,,ENT/rhinitis,adult,Tier 3,nasal congestion,nasal,Actavia [Xylometazoline Hydrochloride 0.1% (1 mg./1 ml.)],BDS040080,1–2 sprays/nostril BID PRN,≤3 days,ขวด 10 ml.,ขวด 10 ml.,"rebound congestion, dryness",max 3 days; caution HTN/CV disease,safety_gate,GATED,FALSE,FALSE,,CDC_ADULT_ABX;DM_LABEL,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0048,allergic_rhinitis_congestion_adult,Allergic rhinitis with prominent congestion,,ENT/rhinitis,adult,Tier 4,congestion/rhinorrhea,oral,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],BDS045630,product-specific adult dose short course,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"palpitation, insomnia, sedation if combo","avoid uncontrolled HTN, arrhythmia, MAOI; block young children",safety_gate,GATED,FALSE,FALSE,,FDA_COUGH_COLD_CHILDREN,https://www.fda.gov/drugs/safe-use-over-counter-otc-medicines-children/use-caution-when-giving-cough-and-cold-products-kids,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0049,allergic_rhinitis_peds,Pediatric allergic rhinitis,,ENT/rhinitis,pediatric,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,pediatric_gate,GATED,FALSE,TRUE,PEDS_LORATADINE_ORAL,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0050,allergic_rhinitis_peds,Pediatric allergic rhinitis,,ENT/rhinitis,pediatric,Tier 2,nasal irrigation/dryness,nasal,Klean & Kare Saline (ANB) [Sodium Chloride 0.9 g./100 ml.],BDS044313,spray/rinse each nostril PRN,as needed,ขวด 200 ml.,ขวด 200 ml.,mild irritation,use clean water/device hygiene,pediatric_gate,GATED,FALSE,TRUE,PEDS_NASAL_SALINE,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0051,aphthous_ulcer_pain_adult,Painful aphthous ulcer support,,Oral/dental,adult,Tier 2,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0052,atopic_eczema_child_mild,Atopic eczema in child: mild flare,,Skin/allergy-inflammatory,pediatric,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,pediatric_gate,GATED,FALSE,TRUE,PEDS_LORATADINE_ORAL,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0053,atopic_eczema_child_moderate_flare,Atopic eczema in child: moderate flare,,Skin/allergy-inflammatory,pediatric,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,pediatric_gate,GATED,FALSE,TRUE,PEDS_LORATADINE_ORAL,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0054,bacterial_pharyngitis_adult,Bacterial pharyngitis / tonsillitis,,ENT/throat,adult,Tier 2,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0055,bacterial_pharyngitis_adult,Bacterial pharyngitis / tonsillitis,,ENT/throat,adult,Tier 3,bacterial ENT/dental infection,oral,A.M.Mox 500 [Amoxicillin 500 mg.],BDS040078,disease-specific dose,5–10 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, rash",penicillin allergy; antibiotic gate required,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0056,bacterial_pharyngitis_adult,Bacterial pharyngitis / tonsillitis,,ENT/throat,adult,Tier 4,bacterial sinusitis/bite/dental/skin,oral,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],BDS001103,disease-specific dose,5–7 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"diarrhea, GI upset",penicillin allergy; hepatic caution; antibiotic gate,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0057,bacterial_pharyngitis_adult,Bacterial pharyngitis / tonsillitis,,ENT/throat,adult,Tier 5,penicillin-allergy respiratory infection,oral,Azithro 250 mg [Azithromycin 250 mg.],BDS001494,disease-specific dose,3–5 days,กล่อง 6 แคปซูล,กล่อง 6 แคปซูล,"GI upset, QT risk",QT/drug interaction; resistance stewardship,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0058,bacterial_pharyngitis_alt_adult,Bacterial pharyngitis alternative antibiotic row,,ENT/throat,adult,Tier 2,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0059,bacterial_pharyngitis_alt_adult,Bacterial pharyngitis alternative antibiotic row,,ENT/throat,adult,Tier 3,bacterial ENT/dental infection,oral,A.M.Mox 500 [Amoxicillin 500 mg.],BDS040078,disease-specific dose,5–10 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, rash",penicillin allergy; antibiotic gate required,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0060,bacterial_pharyngitis_alt_adult,Bacterial pharyngitis alternative antibiotic row,,ENT/throat,adult,Tier 4,bacterial sinusitis/bite/dental/skin,oral,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],BDS001103,disease-specific dose,5–7 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"diarrhea, GI upset",penicillin allergy; hepatic caution; antibiotic gate,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_ADULT_ABX;CDC_PED_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html; https://www.cdc.gov/antibiotic-use/hcp/clinical-care/pediatric-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
