coverage_id,product_id,generic_name,drug_name,evidence_needed,source_targets,final_status,next_action
coverage_6eb1b0f12fea,,,Bisolvon EX Syrup เล็ก [Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_86a99dc72d6d,,,Bisolvon EX Syrup ใหญ่ [Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_342ab9804866,,,Bisolvon Pediatric Syrup [Bromhexine HCl 4 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_12ecc6b80199,,,Bocytin Syrup [Carbocysteine 250 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_03e80d78cf56,,,Carboflex Syrup [Carbocysteine 250 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_0d9e8fd9f611,,,Flemex Syrup [Carbocysteine 250 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_87d51e1e095e,,,Mucoflux Syrup [Cyclidrol 80 mg./10 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_08f187350c26,,,Mucolid Syrup [Ambroxol HCl 30 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_a242d447bdef,,,Solmax Forte Suspension [Carbocysteine 500 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_00889c4122bd,,,Solmax Kids Suspension [Carbocysteine 200 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_441afd48fd7b,,,Benda Syrup กลิ่นผลไม้รวม [Mebendazole 100 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_86b1d3006447,,,Zenzera-200 Suspension [Albendazole 200 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_fa45be17f6b2,,,Asthmasian Expectorant Syrup [Terbutaline sulfate 1.5 mg.+Glyceryl guaiacolate 100 mg.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_baee2b0a21d6,,,Salbulin Syrup [Salbutamol 2.4 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_0180007f8cfd,,,Salmol Syrup [Salbutamol 2 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_7e999f972627,,,Berclomine Syrup [Dicyclomine 5 mg.+Simethicone 50 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_6b82b62c76c9,,,Belcid Forte Suspension [Aluminium Hydroxide Gel (eq. to Aluminium Hydroxide 306 mg.+Magnesium Hydroxide 110 mg.+ Simethicone 30 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_0cea4db04360,,,Gaviscon Suspension bottle 150 ml [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg./10 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_e66fc61a1636,,,Gaviscon Suspension sachet 10 ml [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg.+Calcium carbonate 160 mg./10 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_295de1f29a91,,,Gaviscon Suspension กล่อง 4 ซอง [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg.+Calcium carbonate 160 mg./10 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_d2e8c3747735,,,Ulcefate Suspension bottle 240 ml [Sucralfate 1 g./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_985dcc9898c2,,,Ulcefate Suspension bottle 60 ml [Sucralfate 1 g./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_1d11b131778e,,,Ulcefate Suspension sachet 5 ml [Sucralfate 1 g.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_4a99b8c7cefa,,,Air-X Drops [Simethicone 40 mg./0.6 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_ac350841ae2a,,,Motilium Oral Suspension [Domperidone 1 mg./1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_5f4a9ff333db,,,Patilum Oral Suspension [Domperidone 1 mg./1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_dc167e4ae7e6,,,Duran Suspension [Ibuprofen 100 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_088abfcb4fd0,,,Ibukids Suspension [Ibuprofen 100 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_99032639d7ee,,,Nurofen Suspension [Ibuprofen 100 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_6ba31b1178e4,,,Bromhexine Syrup [Bromhexine HCl 4 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_b43dce6d65b8,,,Oscin Syrup [Hyoscine-N-butylbromide 5 mg./5 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_a02710fb74a3,,,Losalac Syrup [Lactulose 66.7 g./100 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_0a6293fa2327,,,Glymorin Children Suppositories [Glycerin 1365 mg.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_8c51cee99575,,,ChlorOph Eye Drops [Chloramphenicol 5 mg./1 ml.],adult_dose_source; antibiotic_criteria_source; concentration_source; disease_strategy_source; duration_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_antibiotic_missing_criteria,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_6fc305c5f8cd,,,Fucithalmic Eye Drops [Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.],adult_dose_source; antibiotic_criteria_source; concentration_source; disease_strategy_source; duration_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_antibiotic_missing_criteria,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_45ffc28129e4,,,"Poly-Oph Eye Drops [Neomycin Sulfate (eq. to Neomycin 2 mg.)+Polymyxin B Sulfate (eq. to Polymyxin B 5,000 Units)+Gramicidin 0.025 mg./1 ml.]",adult_dose_source; antibiotic_criteria_source; concentration_source; disease_strategy_source; duration_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_antibiotic_missing_criteria,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_d7d61d800e81,,,CD-Oph Eye Drops [Dexamethasone Sodium Phosphate 1 mg.+Chloramphenicol 5 mg.+Tetrahydrozoline HCl 0.25 mg./1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_b2207b6fe023,,,DexOph Eye-Ear Drops [Dexamethasone Sodium Phosphate (eq. to Dexamethasone Phosphate 0.1 %)+Neomycin Sulfate 0.5% (eq. to Neomycin Base 0.35 %)/1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_3fce480d55ba,,,FML Ophthalmic Suspension [Fluorometholone 0.1 %+Polyvinyl Alcohol 14 mg.+Sodium Chloride+Sodium Phosphste Monobasic+Sodium Phosphate Dibasic+Polysorbate 80+Preservative (Edetate Disodium+Benzalkonium Chloride 0.04 mg.)/1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_af89b90a3582,,,Tobradex Ophthalmic Suspension [Tobramycin 3 mg (0.3%)+Dexamethasone 1 mg (0.1%)+Tyloxapol+Sodium Chloride+Hydroxyethylcellulose+Sodium Sulfate+Sulfuric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_ba9d4904b73d,,,Clens 100 Lens Drops [Citrate/Borate Buffer+Sodium Chloride+Edetate Disodium 0.05%+PEG-11 Lauryl ether Carboxylic acid+Tetronic t1304+Preservative (Edetate Disodium 0.05%+Polidronium Chloride 0.001%)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_6e5e147b2551,,,Genteal Eye Drop [Hypromellose 3 mg. (0.3%)+Sodium Chloride+Boric Acid+Potassium Chloride+Hydrochloric Acid+Preservative (Sodium Perborate+Phosphonic Acid)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_2d8ec335712f,,,Natear UD Lubricant Eye Drops [Hypromellose (Hydroxypropyl Methylcellulose) 0.3% w/v /0.8 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_0c55117fd6d8,,,OcuFreshs Tear Eye Drops [Hypromellose 3 mg. (0.3%)+Preservative (Benzalkonium Chloride 0.02%)/1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_68b08d1d310e,,,Opti-Free Rewetting Drops [Citrate buffer+Sodium chloride+Preservative (Edetate Disodium 0.05%+Polyquaternium-1 0.001%)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_afc023384e3d,,,Renu Multiplus Lubricating & Rewetting Drops [Povidone+Boric acid+Potassium chloride+Sodium chloride+ Sodium borate+Edetate disodium+Sorbic acid+Preservative (Edetate disodium 0.1%+Sorbic acid 0.1%)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_6cd294975fdc,,,Sof Tear Eye Drops [Hypromellose USP 3 mg. (0.3% w/v USP)+Preservative (Sodium Perborate 0.28 mg.)/1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_c43388377178,,,Systane Ultra (UD) Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+Boric Acid+Hydroxypropyl Guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide/1 ml.],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_b08ee08025f5,,,Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_17852515b179,,,Tear Mac Eye Drops [Carboxymethyl Cellulose Sodium (CMC) 0.5%w/v+Preservative (Stabilised Oxychloro Complex 0.005% w/v)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_f2f7e86747de,,,Dewax Ear Drops [Docusate Sodium 0.5% w/v (5 mg./1 ml.)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_a3c1015eabe2,,,Nasacort AQ Spray Suspension [Triamcinolone Acetonide 9.075 mg/16.5 g (55 mcg/dose)+Preservative (Benzalkonium Chloride)+อื่นๆ],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_ba48fd8033f8,,,Otrivin Child Spray 0.05% [Xylometazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,manual_review_required_with_exact_reason,resolve linked source/evidence queue item
coverage_068d26a09355,,,abdominal_colic_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_a9f3ad756943,,,abdominal_gas_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_c81cfe6746a5,,,acute_gastroenteritis_peds_mild,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_18aa1d2fd755,,,acute_watery_diarrhea_peds_rehydration,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_20aea8285f87,,,allergic_rhinitis_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_8c8823a8ee67,,,bacterial_conjunctivitis_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_7f30330ef137,,,bacterial_eyelid_infection_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_dadde1ba2115,,,bacterial_pharyngitis_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_8c54f0e4461a,,,bacterial_sinusitis_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_95d459440b5c,,,bacterial_skin_infection_topical_peds,adult_dose_source; antibiotic_criteria_source; concentration_source; disease_strategy_source; duration_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_antibiotic_missing_criteria,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
coverage_5c153174dfdb,,,diarrhea child,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_40b6c34ecbec,,,dry_eye_peds_support,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_dca5141cca95,,,eye_irritation_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_27f27f897e76,,,infected_insect_bite_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_ff00893a7630,,,insect_bite_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_1902b96bfd46,,,localized_eczema_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_f1b604124738,,,nasal_irritation_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_f4c7584a9b14,,,oral_thrush_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_240aede1112b,,,post_uri_cough_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_8376270ebb2a,,,uri_wet_cough_peds,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_45bf15d950b4,,,viral_fever_peds_support,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,blocked_source_missing,add accepted source with snippet and row mapping
coverage_550ce6020c78,BDS001253,Bromhexine HCl,Bisolvon Pediatric Syrup [Bromhexine HCl 4 mg./5 ml.],product_label_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,label_only_catalog,"use label/source only for product metadata, not disease regimen readiness"
coverage_c651badaa784,BDS006463,Glycerin,Glymorin Children Suppositories [Glycerin 1365 mg.],product_label_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,label_only_catalog,"use label/source only for product metadata, not disease regimen readiness"
coverage_ec1a1644e915,BDS003105,Xylometazoline Hydrochloride,Otrivin Child Spray 0.05% [Xylometazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],product_label_source,Thai Pediatric Society; Thai MOPH; WHO EMLc; CDC/AAP/NICE if accessible; user-provided textbook,label_only_catalog,"use label/source only for product metadata, not disease regimen readiness"
